classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::util::Parameter ; 4 ; 1 ; 0 ; 3 ; 10.0 ; 6.0 ; 2.5 ; 9.0 ; 5.0 ; 2.25 ; 1.0 ; 1.0 ; 0.25 ; 209.0 ; 69.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RemoteCachingWrapperFilter ; 4 ; 0 ; 0 ; 2 ; 13.0 ; 12.0 ; 3.25 ; 2.0 ; 1.0 ; 0.5 ; 11.0 ; 12.0 ; 2.75 ; 78.2857 ; 39.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::BaseTableModel ; 3 ; 0 ; 0 ; 3 ; 7.0 ; 5.0 ; 2.33333 ; 7.0 ; 3.0 ; 2.33333 ; 0.0 ; 2.0 ; 0.0 ; 187.0 ; 156.653 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
lucli::LuceneMethods ; 4 ; 2 ; 0 ; 2 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 251.857 ; 30.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::SnowballProgram ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepAllTask ; 3 ; 0 ; 0 ; 2 ; 79.0 ; 41.0 ; 26.3333 ; 44.0 ; 41.0 ; 14.6667 ; 35.0 ; 35.0 ; 11.6667 ; 90.5714 ; 10.34 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DemoHTMLParser ; 2 ; 1 ; 0 ; 1 ; 5.0 ; 4.0 ; 2.5 ; 8.0 ; 7.0 ; 4.0 ; -3.0 ; 0 ; -1.5 ; 80.2857 ; 10.5143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanNearBuilder ; 3 ; 0 ; 0 ; 1 ; 19.0 ; 16.0 ; 6.33333 ; 8.0 ; 6.0 ; 2.66667 ; 11.0 ; 15.0 ; 3.66667 ; 136.571 ; 40.3609 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermPositions ; 20 ; 3 ; 0 ; 8 ; 196.0 ; 74.0 ; 9.8 ; 113.0 ; 51.0 ; 5.65 ; 83.0 ; 68.0 ; 4.15 ; 368.143 ; 251.561 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 216.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::LineDocMaker ; 7 ; 3 ; 0 ; 2 ; 86.0 ; 49.0 ; 12.2857 ; 43.0 ; 10.0 ; 6.14286 ; 43.0 ; 39.0 ; 6.14286 ; 63.0 ; 24.4784 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriterPerField ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::PrecedenceQueryParserTokenManager ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 187.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchAnalyzer ; 9 ; 0 ; 0 ; 2 ; 9 ; 1 ; 1.0 ; 9 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 246.143 ; 15.7937 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ReqOptSumScorer ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 193.286 ; 80.0816 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::ant::DocumentHandlerException ; 2 ; 1 ; 0 ; 1 ; 2 ; 1 ; 1.0 ; 2 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 325.857 ; 39.7857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleAnalyzerWrapper ; 2 ; 1 ; 0 ; 2 ; 47.0 ; 46.0 ; 23.5 ; 44.0 ; 43.0 ; 22.0 ; 3.0 ; 3.0 ; 1.5 ; 27.5714 ; 6.85106 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::TokenMgrError ; 4 ; 1 ; 0 ; 3 ; 21.0 ; 18.0 ; 5.25 ; 14.0 ; 11.0 ; 3.5 ; 7.0 ; 7.0 ; 1.75 ; 264.857 ; 247.061 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanFirstBuilder ; 2 ; 0 ; 0 ; 1 ; 17.0 ; 16.0 ; 8.5 ; 2.0 ; 1.0 ; 1.0 ; 15.0 ; 15.0 ; 7.5 ; 136.571 ; 45.042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MatchAllDocsQuery ; 10 ; 2 ; 0 ; 6 ; 52.0 ; 31.0 ; 5.2 ; 46.0 ; 27.0 ; 4.6 ; 6.0 ; 5.0 ; 0.6 ; 163.429 ; 29.2994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::ParserException ; 3 ; 0 ; 0 ; 2 ; 18.0 ; 16.0 ; 6.0 ; 9.0 ; 5.0 ; 3.0 ; 9.0 ; 11.0 ; 3.0 ; 136.571 ; 49.9444 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::Format ; 4 ; 1 ; 0 ; 2 ; 127.0 ; 114.0 ; 31.75 ; 116.0 ; 114.0 ; 29.0 ; 11.0 ; 10.0 ; 2.75 ; 90.5714 ; 13.667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::PorterStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::DataStore ; 3 ; 0 ; 0 ; 3 ; 4.0 ; 2.0 ; 1.33333 ; 7.0 ; 3.0 ; 2.33333 ; -3.0 ; 0 ; -1.0 ; 187.0 ; 71.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::MockRAMDirectory ; 14 ; 6 ; 0 ; 1 ; 269.0 ; 89.0 ; 19.2143 ; 38.0 ; 16.0 ; 2.71429 ; 231.0 ; 73.0 ; 16.5 ; 94.2857 ; 36.2459 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::HitQueue ; 3 ; 0 ; 0 ; 3 ; 20.0 ; 13.0 ; 6.66667 ; 57.0 ; 51.0 ; 19.0 ; -37.0 ; 1.0 ; -12.3333 ; 368.143 ; 166.193 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::IndexMergeTool ; 5 ; 0 ; 0 ; 3 ; 24.0 ; 15.0 ; 4.8 ; 56.0 ; 53.0 ; 11.2 ; -32.0 ; 7.0 ; -6.4 ; 146.0 ; 6.02381 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Filter ; 6 ; 0 ; 0 ; 5 ; 49.0 ; 26.0 ; 8.16667 ; 65.0 ; 51.0 ; 10.8333 ; -16.0 ; 21.0 ; -2.66667 ; 368.143 ; 247.601 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OpenIndexTask ; 10 ; 3 ; 0 ; 3 ; 108.0 ; 56.0 ; 10.8 ; 109.0 ; 56.0 ; 10.9 ; -1.0 ; 6.0 ; -0.1 ; 90.5714 ; 21.6005 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::TooManyBasicQueries ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 170.143 ; 60.2449 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CloseIndexTask ; 4 ; 1 ; 0 ; 3 ; 57.0 ; 43.0 ; 14.25 ; 46.0 ; 43.0 ; 11.5 ; 11.0 ; 11.0 ; 2.75 ; 90.5714 ; 19.8697 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::Highlighter ; 14 ; 4 ; 0 ; 7 ; 208.0 ; 46.0 ; 14.8571 ; 106.0 ; 46.0 ; 7.57143 ; 102.0 ; 41.0 ; 7.28571 ; 191.429 ; 62.5446 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::AlreadyClosedException ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 82.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FilterIndexReader ; 27 ; 0 ; 1 ; 9 ; 245.0 ; 61.0 ; 9.07407 ; 164.0 ; 50.0 ; 6.07407 ; 81.0 ; 49.0 ; 3.0 ; 259.143 ; 99.2315 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentWriteState ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilteredQuery ; 16 ; 4 ; 0 ; 8 ; 150.0 ; 36.0 ; 9.375 ; 69.0 ; 36.0 ; 4.3125 ; 81.0 ; 20.0 ; 5.0625 ; 233.0 ; 116.207 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::ChainedFilter ; 5 ; 1 ; 0 ; 2 ; 5 ; 1 ; 1.0 ; 5 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 285.143 ; 41.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RemoteCachingWrapperFilterHelper ; 4 ; 0 ; 0 ; 2 ; 3.0 ; 2.0 ; 0.75 ; 4.0 ; 2.0 ; 1.0 ; -1.0 ; 0.0 ; -0.25 ; 78.2857 ; 28.4762 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::LuceneDictionary ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 205.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::payloads::PayloadHelper ; 2 ; 0 ; 0 ; 2 ; 4.0 ; 3.0 ; 2.0 ; 4.0 ; 3.0 ; 2.0 ; 0.0 ; 0.0 ; 0.0 ; 7.0 ; 2.25 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::ScorerDocQueue ; 2 ; 0 ; 0 ; 1 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 103.0 ; 2.69388 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StaleReaderException ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 85.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::cn::ChineseFilter ; 4 ; 0 ; 0 ; 2 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 250.143 ; 2.67857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorOffsetInfo ; 3 ; 0 ; 0 ; 3 ; 32.0 ; 25.0 ; 10.6667 ; 9.0 ; 5.0 ; 3.0 ; 23.0 ; 22.0 ; 7.66667 ; 209.143 ; 129.978 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::Benchmark ; 7 ; 0 ; 0 ; 4 ; 198.0 ; 134.0 ; 28.2857 ; 154.0 ; 134.0 ; 22.0 ; 44.0 ; 33.0 ; 6.28571 ; 90.5714 ; 10.518 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardTokenizerImpl ; 6 ; 0 ; 0 ; 2 ; 248.0 ; 135.0 ; 41.3333 ; 173.0 ; 79.0 ; 28.8333 ; 75.0 ; 56.0 ; 12.5 ; 61.0 ; 38.905 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::DateField ; 13 ; 1 ; 0 ; 7 ; 95.0 ; 19.0 ; 7.30769 ; 98.0 ; 51.0 ; 7.53846 ; -3.0 ; 13.0 ; -0.230769 ; 368.143 ; 130.263 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::programmatic::Sample ; 4 ; 0 ; 0 ; 2 ; 122.0 ; 101.0 ; 30.5 ; 102.0 ; 101.0 ; 25.5 ; 20.0 ; 16.0 ; 5.0 ; 90.5714 ; 10.959 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CheckIndex ; 14 ; 3 ; 0 ; 2 ; 699.0 ; 298.0 ; 49.9286 ; 292.0 ; 99.0 ; 20.8571 ; 407.0 ; 232.0 ; 29.0714 ; 50.2857 ; 33.643 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsTermsConsumer ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReopenReaderTask ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 4.14286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermEnum ; 16 ; 2 ; 0 ; 7 ; 164.0 ; 39.0 ; 10.25 ; 139.0 ; 51.0 ; 8.6875 ; 25.0 ; 35.0 ; 1.5625 ; 368.143 ; 174.308 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::TokenStream ; 10 ; 0 ; 0 ; 7 ; 116.0 ; 28.0 ; 11.6 ; 83.0 ; 51.0 ; 8.3 ; 33.0 ; 25.0 ; 3.3 ; 368.143 ; 295.233 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchAnalyzer ; 4 ; 0 ; 0 ; 3 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 239.143 ; 8.10714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::PorterStemmer ; 5 ; 1 ; 0 ; 5 ; 133.0 ; 111.0 ; 26.6 ; 172.0 ; 111.0 ; 34.4 ; -39.0 ; 1.0 ; -7.8 ; 368.143 ; 127.255 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixTermEnum ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::JELock ; 3 ; 0 ; 0 ; 3 ; 8.0 ; 6.0 ; 2.66667 ; 8.0 ; 5.0 ; 2.66667 ; 0.0 ; 1.0 ; 0.0 ; 143.857 ; 50.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::ParseException ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 187.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TermQuery ; 19 ; 6 ; 0 ; 8 ; 206.0 ; 82.0 ; 10.8421 ; 147.0 ; 51.0 ; 7.73684 ; 59.0 ; 58.0 ; 3.10526 ; 368.143 ; 103.945 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanTermQuery ; 11 ; 2 ; 0 ; 6 ; 80.0 ; 17.0 ; 7.27273 ; 77.0 ; 62.0 ; 7.0 ; 3.0 ; 16.0 ; 0.272727 ; 244.714 ; 77.3893 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::English ; 3 ; 0 ; 0 ; 2 ; 20.0 ; 13.0 ; 6.66667 ; 57.0 ; 51.0 ; 19.0 ; -37.0 ; 1.0 ; -12.3333 ; 246.857 ; 50.9714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldsWriter ; 18 ; 1 ; 1 ; 5 ; 439.0 ; 80.0 ; 24.3889 ; 238.0 ; 56.0 ; 13.2222 ; 201.0 ; 57.0 ; 11.1667 ; 368.143 ; 266.608 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::DateTools ; 7 ; 1 ; 0 ; 4 ; 106.0 ; 76.0 ; 15.1429 ; 47.0 ; 33.0 ; 6.71429 ; 59.0 ; 43.0 ; 8.42857 ; 213.429 ; 87.9016 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicAnalyzer ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::trec::TrecTopicsReader ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 62.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::SinkTokenizer ; 7 ; 0 ; 0 ; 2 ; 60.0 ; 17.0 ; 8.57143 ; 12.0 ; 4.0 ; 1.71429 ; 48.0 ; 17.0 ; 6.85714 ; 44.8571 ; 19.8095 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldDocSortedHitQueue ; 14 ; 2 ; 0 ; 6 ; 182.0 ; 47.0 ; 13.0 ; 131.0 ; 90.0 ; 9.35714 ; 51.0 ; 38.0 ; 3.64286 ; 242.143 ; 81.5392 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TermScorer ; 17 ; 1 ; 0 ; 7 ; 212.0 ; 51.0 ; 12.4706 ; 142.0 ; 51.0 ; 8.35294 ; 70.0 ; 44.0 ; 4.11765 ; 368.143 ; 124.301 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::TableSearcherSimulator ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 4.0 ; 3.0 ; 2.0 ; -2.0 ; 0 ; -1.0 ; 187.0 ; 91.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanFilter ; 7 ; 1 ; 0 ; 3 ; 266.0 ; 167.0 ; 38.0 ; 187.0 ; 180.0 ; 26.7143 ; 79.0 ; 39.0 ; 11.2857 ; 132.286 ; 95.7089 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocConsumerPerThread ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::ByteVector ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::PayloadHelper ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 42.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DisjunctionMaxQuery ; 9 ; 3 ; 0 ; 5 ; 284.0 ; 257.0 ; 31.5556 ; 274.0 ; 257.0 ; 30.4444 ; 10.0 ; 10.0 ; 1.11111 ; 151.0 ; 121.497 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::th::ThaiAnalyzer ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1 ; 0.5 ; 2.0 ; 1.0 ; 1.0 ; -1.0 ; 0 ; -0.5 ; 122.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::IndexOutput ; 8 ; 0 ; 0 ; 4 ; 95.0 ; 25.0 ; 11.875 ; 24.0 ; 9.0 ; 3.0 ; 71.0 ; 25.0 ; 8.875 ; 210.143 ; 137.215 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::FieldsQuery ; 3 ; 0 ; 0 ; 3 ; 10.0 ; 6.0 ; 3.33333 ; 9.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.333333 ; 170.143 ; 91.8857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::AndQuery ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 170.143 ; 60.2449 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianLetterTokenizer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 216.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiLevelSkipListWriter ; 2 ; 0 ; 0 ; 1 ; 152.0 ; 151.0 ; 76.0 ; 152.0 ; 151.0 ; 76.0 ; 0.0 ; 0.0 ; 0.0 ; 70.8571 ; 50.3806 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::IntFieldSource ; 3 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 1.0 ; 3.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 70.1429 ; 12.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SerialMergeScheduler ; 3 ; 0 ; 0 ; 1 ; 2.0 ; 1.0 ; 0.666667 ; 3.0 ; 1.0 ; 1.0 ; -1.0 ; 0.0 ; -0.333333 ; 55.1429 ; 3.64286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardFilter ; 7 ; 0 ; 0 ; 4 ; 56.0 ; 19.0 ; 8.0 ; 92.0 ; 51.0 ; 13.1429 ; -36.0 ; 1.0 ; -5.14286 ; 368.143 ; 262.199 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTask ; 4 ; 0 ; 0 ; 3 ; 60.0 ; 55.0 ; 15.0 ; 57.0 ; 55.0 ; 14.25 ; 3.0 ; 3.0 ; 0.75 ; 90.5714 ; 10.9262 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::SmallFloat ; 4 ; 0 ; 0 ; 3 ; 127.0 ; 125.0 ; 31.75 ; 128.0 ; 125.0 ; 32.0 ; -1.0 ; 0.0 ; -0.25 ; 150.571 ; 128.382 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::JEIndexOutput ; 4 ; 0 ; 0 ; 4 ; 9.0 ; 6.0 ; 2.25 ; 10.0 ; 5.0 ; 2.5 ; -1.0 ; 1.0 ; -0.25 ; 143.857 ; 51.8413 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LowerCaseFilter ; 7 ; 0 ; 0 ; 5 ; 45.0 ; 13.0 ; 6.42857 ; 73.0 ; 51.0 ; 10.4286 ; -28.0 ; 5.0 ; -4.0 ; 368.143 ; 210.289 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::ExceptionQueryTst ; 2 ; 0 ; 0 ; 2 ; 21.0 ; 18.0 ; 10.5 ; 3.0 ; 3.0 ; 1.5 ; 18.0 ; 18.0 ; 9.0 ; 151.143 ; 69.9184 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Token ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 264.857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::DbIndexInput ; 2 ; 0 ; 0 ; 1 ; 2 ; 1 ; 1.0 ; 2 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 179.286 ; 15.2143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DocData ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 80.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanNearQuery ; 11 ; 1 ; 0 ; 7 ; 107.0 ; 23.0 ; 9.72727 ; 23.0 ; 5.0 ; 2.09091 ; 84.0 ; 23.0 ; 7.63636 ; 244.714 ; 88.3137 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::Token ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 170.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::PerfTask ; 6 ; 1 ; 0 ; 4 ; 284.0 ; 230.0 ; 47.3333 ; 251.0 ; 230.0 ; 41.8333 ; 33.0 ; 20.0 ; 5.5 ; 90.5714 ; 14.1177 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
