classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureFormPage ; 19 ; 1 ; 0 ; 8 ; 387.0 ; 254.0 ; 20.3684 ; 177.0 ; 45.0 ; 9.31579 ; 210.0 ; 218.0 ; 11.0526 ; 335.286 ; 152.426 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::PluginSearchResultPage ; 11 ; 0 ; 1 ; 5 ; 68.0 ; 19.0 ; 6.18182 ; 44.0 ; 27.0 ; 4.0 ; 24.0 ; 10.0 ; 2.18182 ; 201.286 ; 92.6323 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::TargetEditorContributor ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 2.0 ; 2.0 ; 1.0 ; -1.0 ; 0.0 ; -0.5 ; 144.857 ; 110.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::XMLContentAssistProcessor ; 35 ; 0 ; 1 ; 5 ; 2229.0 ; 589.0 ; 63.6857 ; 794.0 ; 236.0 ; 22.6857 ; 1435.0 ; 589.0 ; 41.0 ; 114.857 ; 13.3504 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::RecordBlock ; 4 ; 0 ; 0 ; 3 ; 15.0 ; 12.0 ; 3.75 ; 20.0 ; 13.0 ; 5.0 ; -5.0 ; 0.0 ; -1.25 ; 183.857 ; 142.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::BundleHyperlink ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 118.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::OSGiFrameworkManager ; 2 ; 0 ; 0 ; 2 ; 28.0 ; 28.0 ; 14.0 ; 41.0 ; 41.0 ; 20.5 ; -13.0 ; 0.0 ; -6.5 ; 104.429 ; 70.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::PDETemplateMessages ; 7 ; 0 ; 1 ; 5 ; 48.0 ; 15.0 ; 6.85714 ; 27.0 ; 18.0 ; 3.85714 ; 21.0 ; 14.0 ; 3.0 ; 95.5714 ; 39.9375 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::RenamePluginWizard ; 3 ; 0 ; 1 ; 1 ; 6.0 ; 4.0 ; 2.0 ; 7.0 ; 5.0 ; 2.33333 ; -1.0 ; 0.0 ; -0.333333 ; 79.8571 ; 41.8095 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage ; 12 ; 1 ; 0 ; 6 ; 65.0 ; 29.0 ; 5.41667 ; 140.0 ; 102.0 ; 11.6667 ; -75.0 ; 6.0 ; -6.25 ; 335.286 ; 116.965 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::PDESchemaHelper ; 4 ; 0 ; 0 ; 1 ; 16.0 ; 12.0 ; 4.0 ; 4.0 ; 3.0 ; 1.0 ; 12.0 ; 9.0 ; 3.0 ; 29.2857 ; 2.33036 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::ProjectSelectionDialog ; 3 ; 0 ; 0 ; 1 ; 4.0 ; 3.0 ; 1.33333 ; 4.0 ; 3.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 21.0 ; 0.571429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::ProductExportWizard ; 28 ; 0 ; 0 ; 6 ; 218.0 ; 48.0 ; 7.78571 ; 141.0 ; 31.0 ; 5.03571 ; 77.0 ; 39.0 ; 2.75 ; 182.286 ; 46.6363 ; 3 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::FeatureProject ; 3 ; 0 ; 0 ; 3 ; 12.0 ; 11.0 ; 4.0 ; 10.0 ; 9.0 ; 3.33333 ; 2.0 ; 2.0 ; 0.666667 ; 133.571 ; 89.8214 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEFormPage ; 44 ; 2 ; 0 ; 9 ; 1016.0 ; 173.0 ; 23.0909 ; 650.0 ; 181.0 ; 14.7727 ; 366.0 ; 132.0 ; 8.31818 ; 335.286 ; 175.332 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationOperation ; 93 ; 0 ; 1 ; 8 ; 2671.0 ; 725.0 ; 28.7204 ; 2481.0 ; 421.0 ; 26.6774 ; 190.0 ; 446.0 ; 2.04301 ; 239.0 ; 60.0052 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard ; 5 ; 0 ; 0 ; 2 ; 33.0 ; 21.0 ; 6.6 ; 25.0 ; 21.0 ; 5.0 ; 8.0 ; 10.0 ; 1.6 ; 133.429 ; 83.8874 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject ; 11 ; 0 ; 0 ; 2 ; 162.0 ; 123.0 ; 14.7273 ; 188.0 ; 123.0 ; 17.0909 ; -26.0 ; 123.0 ; -2.36364 ; 59.2857 ; 0.911816 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::SystemFileStorage ; 6 ; 1 ; 0 ; 6 ; 37.0 ; 12.0 ; 6.16667 ; 24.0 ; 15.0 ; 4.0 ; 13.0 ; 10.0 ; 2.16667 ; 335.286 ; 176.448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContextManager ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 105.857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::DocumentObject ; 21 ; 0 ; 0 ; 4 ; 1462.0 ; 332.0 ; 69.619 ; 605.0 ; 232.0 ; 28.8095 ; 857.0 ; 322.0 ; 40.8095 ; 59.2857 ; 2.43336 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution ; 6 ; 1 ; 1 ; 2 ; 39.0 ; 22.0 ; 6.5 ; 36.0 ; 23.0 ; 6.0 ; 3.0 ; 10.0 ; 0.5 ; 129.429 ; 15.5092 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::DataDetailsSection ; 8 ; 0 ; 0 ; 4 ; 36.0 ; 14.0 ; 4.5 ; 58.0 ; 31.0 ; 7.25 ; -22.0 ; 2.0 ; -2.75 ; 188.429 ; 90.0079 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::FolderSelectionDialog ; 12 ; 0 ; 0 ; 6 ; 60.0 ; 19.0 ; 5.0 ; 55.0 ; 31.0 ; 4.58333 ; 5.0 ; 10.0 ; 0.416667 ; 246.571 ; 148.738 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::NewCommandKeyEvent ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 70.2857 ; 36.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpRoot ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionWizardPage ; 11 ; 0 ; 1 ; 4 ; 97.0 ; 72.0 ; 8.81818 ; 112.0 ; 79.0 ; 10.1818 ; -15.0 ; 10.0 ; -1.36364 ; 136.286 ; 82.3932 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaRootElementDetails ; 27 ; 0 ; 0 ; 5 ; 324.0 ; 97.0 ; 12.0 ; 98.0 ; 16.0 ; 3.62963 ; 226.0 ; 97.0 ; 8.37037 ; 146.857 ; 24.6561 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::JavadocLocationManager ; 20 ; 1 ; 0 ; 6 ; 246.0 ; 90.0 ; 12.3 ; 199.0 ; 54.0 ; 9.95 ; 47.0 ; 36.0 ; 2.35 ; 201.143 ; 76.975 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::registry::RegistryBrowserLabelProvider ; 3 ; 0 ; 0 ; 2 ; 4.0 ; 4.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 4.0 ; 4.0 ; 1.33333 ; 381.0 ; 0.571429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ManifestTextHover ; 7 ; 0 ; 1 ; 4 ; 39.0 ; 17.0 ; 5.57143 ; 13.0 ; 8.0 ; 1.85714 ; 26.0 ; 16.0 ; 3.71429 ; 106.286 ; 26.7253 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsOperation ; 18 ; 0 ; 0 ; 4 ; 831.0 ; 273.0 ; 46.1667 ; 411.0 ; 121.0 ; 22.8333 ; 420.0 ; 273.0 ; 23.3333 ; 154.0 ; 15.4734 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock ; 19 ; 1 ; 0 ; 6 ; 81.0 ; 14.0 ; 4.26316 ; 94.0 ; 40.0 ; 4.94737 ; -13.0 ; 10.0 ; -0.684211 ; 227.429 ; 104.247 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaInputContext ; 16 ; 0 ; 0 ; 7 ; 95.0 ; 26.0 ; 5.9375 ; 79.0 ; 36.0 ; 4.9375 ; 16.0 ; 15.0 ; 1.0 ; 227.429 ; 107.445 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::StructuredViewerSection ; 24 ; 1 ; 0 ; 6 ; 374.0 ; 86.0 ; 15.5833 ; 138.0 ; 71.0 ; 5.75 ; 236.0 ; 85.0 ; 9.83333 ; 335.286 ; 253.672 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::SampleOperation ; 6 ; 1 ; 0 ; 3 ; 94.0 ; 65.0 ; 15.6667 ; 123.0 ; 113.0 ; 20.5 ; -29.0 ; 17.0 ; -4.83333 ; 151.143 ; 85.7128 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::WizardCommandTarget ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 183.857 ; 148.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::InstallSection ; 8 ; 0 ; 0 ; 4 ; 50.0 ; 14.0 ; 6.25 ; 61.0 ; 20.0 ; 7.625 ; -11.0 ; 9.0 ; -1.375 ; 188.429 ; 58.5486 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::PDESourceLookupDirector ; 9 ; 1 ; 0 ; 3 ; 278.0 ; 198.0 ; 30.8889 ; 106.0 ; 73.0 ; 11.7778 ; 172.0 ; 197.0 ; 19.1111 ; 139.0 ; 83.8114 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetHomeDynamicVariableResolver ; 4 ; 0 ; 0 ; 3 ; 5.0 ; 2.0 ; 1.25 ; 7.0 ; 4.0 ; 1.75 ; -2.0 ; 0.0 ; -0.5 ; 125.286 ; 63.4857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::ExternalPluginModel ; 14 ; 2 ; 0 ; 8 ; 43.0 ; 11.0 ; 3.07143 ; 34.0 ; 17.0 ; 2.42857 ; 9.0 ; 6.0 ; 0.642857 ; 335.286 ; 122.744 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::AbstractNewPluginTemplateWizard ; 47 ; 1 ; 0 ; 7 ; 521.0 ; 140.0 ; 11.0851 ; 683.0 ; 367.0 ; 14.5319 ; -162.0 ; 129.0 ; -3.44681 ; 333.143 ; 79.6743 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddGroupAction ; 3 ; 0 ; 0 ; 2 ; 9.0 ; 6.0 ; 3.0 ; 9.0 ; 8.0 ; 3.0 ; 0.0 ; 2.0 ; 0.0 ; 98.0 ; 54.0952 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPNewWizard ; 2 ; 0 ; 1 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 95.5714 ; 58.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::DependencyLoop ; 5 ; 0 ; 0 ; 4 ; 19.0 ; 12.0 ; 3.8 ; 10.0 ; 7.0 ; 2.0 ; 9.0 ; 10.0 ; 1.8 ; 335.286 ; 232.805 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::JarManifestHeader ; 4 ; 0 ; 0 ; 3 ; 7.0 ; 4.0 ; 1.75 ; 10.0 ; 8.0 ; 2.5 ; -3.0 ; 1.0 ; -0.75 ; 133.571 ; 65.8163 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::PluginContainmentAdapter ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 159.429 ; 125.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::NewRuntimeLibraryDialog ; 12 ; 0 ; 0 ; 7 ; 85.0 ; 20.0 ; 7.08333 ; 84.0 ; 25.0 ; 7.0 ; 1.0 ; 10.0 ; 0.0833333 ; 227.429 ; 118.113 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::ComboViewerPart ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.8571 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::ImplicitDependenciesSection ; 12 ; 0 ; 0 ; 4 ; 127.0 ; 80.0 ; 10.5833 ; 108.0 ; 94.0 ; 9.0 ; 19.0 ; 19.0 ; 1.58333 ; 139.286 ; 80.3217 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildUndoManager ; 6 ; 0 ; 0 ; 4 ; 20.0 ; 7.0 ; 3.33333 ; 30.0 ; 21.0 ; 5.0 ; -10.0 ; 4.0 ; -1.66667 ; 227.429 ; 111.421 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDESection ; 17 ; 1 ; 0 ; 7 ; 95.0 ; 20.0 ; 5.58824 ; 63.0 ; 12.0 ; 3.70588 ; 32.0 ; 19.0 ; 1.88235 ; 227.429 ; 113.765 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizard ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::WorkspaceFeatureModelManager ; 8 ; 0 ; 0 ; 4 ; 178.0 ; 78.0 ; 22.25 ; 23.0 ; 15.0 ; 2.875 ; 155.0 ; 78.0 ; 19.375 ; 92.5714 ; 7.98234 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewer ; 6 ; 0 ; 0 ; 3 ; 37.0 ; 13.0 ; 6.16667 ; 17.0 ; 11.0 ; 2.83333 ; 20.0 ; 10.0 ; 3.33333 ; 144.429 ; 39.1313 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCompCSWizardPage ; 3 ; 0 ; 0 ; 2 ; 15.0 ; 14.0 ; 5.0 ; 1.0 ; 1.0 ; 0.333333 ; 14.0 ; 14.0 ; 4.66667 ; 97.4286 ; 5.55238 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::PDEStateHelper ; 20 ; 1 ; 1 ; 6 ; 179.0 ; 54.0 ; 8.95 ; 324.0 ; 138.0 ; 16.2 ; -145.0 ; 45.0 ; -7.25 ; 233.143 ; 83.8404 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::NewRestrictionDialog ; 7 ; 0 ; 0 ; 3 ; 114.0 ; 44.0 ; 16.2857 ; 14.0 ; 13.0 ; 2.0 ; 100.0 ; 44.0 ; 14.2857 ; 146.857 ; 19.4298 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::OpenSchemaAction ; 8 ; 1 ; 0 ; 3 ; 235.0 ; 183.0 ; 29.375 ; 52.0 ; 31.0 ; 6.5 ; 183.0 ; 174.0 ; 22.875 ; 95.0 ; 8.67599 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModelFactory ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 102.0 ; 65.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocEditorContributor ; 5 ; 0 ; 0 ; 3 ; 37.0 ; 11.0 ; 7.4 ; 2.0 ; 2.0 ; 0.4 ; 35.0 ; 11.0 ; 7.0 ; 61.1429 ; 12.8764 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::AbstractStructuredCommand ; 6 ; 0 ; 0 ; 3 ; 94.0 ; 70.0 ; 15.6667 ; 81.0 ; 70.0 ; 13.5 ; 13.0 ; 9.0 ; 2.16667 ; 183.857 ; 122.023 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::PluginReference ; 10 ; 1 ; 0 ; 6 ; 64.0 ; 44.0 ; 6.4 ; 50.0 ; 35.0 ; 5.0 ; 14.0 ; 9.0 ; 1.4 ; 335.286 ; 236.132 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::NewTargetDefinitionWizard ; 4 ; 0 ; 0 ; 3 ; 33.0 ; 14.0 ; 8.25 ; 12.0 ; 12.0 ; 3.0 ; 21.0 ; 14.0 ; 5.25 ; 136.286 ; 50.1775 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::ApplicationSelectionDialog ; 13 ; 0 ; 0 ; 5 ; 78.0 ; 17.0 ; 6.0 ; 51.0 ; 23.0 ; 3.92308 ; 27.0 ; 10.0 ; 2.07692 ; 207.429 ; 100.982 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::SchemaHyperlink ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 118.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::templates::ChoiceOption ; 15 ; 1 ; 0 ; 6 ; 126.0 ; 36.0 ; 8.4 ; 106.0 ; 36.0 ; 7.06667 ; 20.0 ; 36.0 ; 1.33333 ; 333.143 ; 110.753 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::BaseWizardSelectionPage ; 11 ; 1 ; 0 ; 7 ; 79.0 ; 35.0 ; 7.18182 ; 60.0 ; 33.0 ; 5.45455 ; 19.0 ; 6.0 ; 1.72727 ; 335.286 ; 130.618 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::MailTemplate ; 7 ; 0 ; 1 ; 4 ; 137.0 ; 130.0 ; 19.5714 ; 137.0 ; 133.0 ; 19.5714 ; 0.0 ; 3.0 ; 0.0 ; 95.5714 ; 56.7842 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaObject ; 20 ; 1 ; 1 ; 7 ; 138.0 ; 56.0 ; 6.9 ; 184.0 ; 90.0 ; 9.2 ; -46.0 ; 8.0 ; -2.3 ; 335.286 ; 115.211 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddLinkAction ; 6 ; 0 ; 0 ; 2 ; 85.0 ; 40.0 ; 14.1667 ; 9.0 ; 5.0 ; 1.5 ; 76.0 ; 40.0 ; 12.6667 ; 61.1429 ; 2.33613 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::ShowSampleAction ; 9 ; 1 ; 0 ; 4 ; 65.0 ; 43.0 ; 7.22222 ; 69.0 ; 53.0 ; 7.66667 ; -4.0 ; 7.0 ; -0.444444 ; 151.143 ; 86.5341 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::DefaultElement ; 9 ; 1 ; 0 ; 7 ; 33.0 ; 15.0 ; 3.66667 ; 27.0 ; 12.0 ; 3.0 ; 6.0 ; 6.0 ; 0.666667 ; 335.286 ; 188.078 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::NewSimpleCSFileWizard ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 3.0 ; 3.0 ; 1.5 ; -1.0 ; 0.0 ; -0.5 ; 98.0 ; 63.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::WorkspaceBundlePluginModel ; 2 ; 0 ; 0 ; 2 ; 3.0 ; 3.0 ; 1.5 ; 3.0 ; 3.0 ; 1.5 ; 0.0 ; 0.0 ; 0.0 ; 105.857 ; 69.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::Bundle ; 2 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 258.571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizard ; 2 ; 0 ; 0 ; 2 ; 31.0 ; 31.0 ; 15.5 ; 32.0 ; 32.0 ; 16.0 ; -1.0 ; 0.0 ; -0.5 ; 55.1429 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizard ; 3 ; 0 ; 0 ; 2 ; 12.0 ; 11.0 ; 4.0 ; 21.0 ; 20.0 ; 7.0 ; -9.0 ; 0.0 ; -3.0 ; 158.286 ; 113.893 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::UpdateManagerHelper ; 3 ; 0 ; 0 ; 2 ; 24.0 ; 23.0 ; 8.0 ; 46.0 ; 45.0 ; 15.3333 ; -22.0 ; 0.0 ; -7.33333 ; 84.8571 ; 46.6964 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsSection ; 80 ; 3 ; 0 ; 9 ; 2065.0 ; 553.0 ; 25.8125 ; 1302.0 ; 409.0 ; 16.275 ; 763.0 ; 545.0 ; 9.5375 ; 227.429 ; 146.08 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::SchemaElementReference ; 22 ; 1 ; 0 ; 8 ; 386.0 ; 175.0 ; 17.5455 ; 265.0 ; 150.0 ; 12.0455 ; 121.0 ; 31.0 ; 5.5 ; 335.286 ; 93.1862 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::DependencyCalculator ; 2 ; 1 ; 0 ; 1 ; 21.0 ; 21.0 ; 10.5 ; 28.0 ; 28.0 ; 14.0 ; -7.0 ; 0.0 ; -3.5 ; 76.2857 ; 42.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::BaseProject ; 3 ; 0 ; 0 ; 3 ; 5.0 ; 4.0 ; 1.66667 ; 10.0 ; 9.0 ; 3.33333 ; -5.0 ; 0.0 ; -1.66667 ; 133.571 ; 79.1714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::OpenReferenceAction ; 20 ; 1 ; 0 ; 6 ; 157.0 ; 43.0 ; 7.85 ; 138.0 ; 31.0 ; 6.9 ; 19.0 ; 16.0 ; 0.95 ; 335.286 ; 143.175 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::IndexPage ; 2 ; 0 ; 0 ; 2 ; 19.0 ; 19.0 ; 9.5 ; 20.0 ; 20.0 ; 10.0 ; -1.0 ; 0.0 ; -0.5 ; 183.857 ; 148.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
